Date,Location,MinTemp,MaxTemp,Rainfall,Month,Year
17/08/2012,Melbourne,8.6,11.4,3.6,8,2012
18/08/2012,Melbourne,8.9,13.4,NA,8,2012
19/08/2012,Melbourne,9.1,13.8,NA,8,2012
20/08/2012,Melbourne,8.4,14,7.8,8,2012
21/08/2012,Melbourne,7.8,16.2,0,8,2012
22/08/2012,Melbourne,11.1,21.2,0,8,2012
23/08/2012,Melbourne,13.1,17.9,0,8,2012
24/08/2012,Melbourne,7.9,14.4,3.2,8,2012
25/08/2012,Melbourne,6.7,14.8,NA,8,2012
26/08/2012,Melbourne,8.8,15.1,NA,8,2012
27/08/2012,Melbourne,6.6,15.3,0.8,8,2012
28/08/2012,Melbourne,9.3,17.8,0,8,2012
29/08/2012,Melbourne,11.6,20.9,0,8,2012
30/08/2012,Melbourne,7.9,14,1.6,8,2012
31/08/2012,Melbourne,7.7,15.1,9.6,8,2012
1/09/2012,Melbourne,9,15.3,0,9,2012
2/09/2012,Melbourne,5.3,19.2,0,9,2012
3/09/2012,Melbourne,9.9,22.3,0,9,2012
4/09/2012,Melbourne,12.5,24.1,0,9,2012
5/09/2012,Melbourne,15.9,20,0,9,2012
6/09/2012,Melbourne,13.3,19.2,0,9,2012
7/09/2012,Melbourne,8.3,15.4,10.2,9,2012
8/09/2012,Melbourne,9.7,16.7,NA,9,2012
9/09/2012,Melbourne,10.1,19,NA,9,2012
10/09/2012,Melbourne,7.5,18.9,2.4,9,2012
11/09/2012,Melbourne,7.7,21.8,0,9,2012
12/09/2012,Melbourne,11,20.9,0,9,2012
13/09/2012,Melbourne,8.7,14.8,5.6,9,2012
14/09/2012,Melbourne,6.1,15.9,0.8,9,2012
15/09/2012,Melbourne,10.2,15.8,NA,9,2012
16/09/2012,Melbourne,7.6,17,NA,9,2012
17/09/2012,Melbourne,10.9,16.7,2.8,9,2012
18/09/2012,Melbourne,8.7,17.1,0,9,2012
19/09/2012,Melbourne,11.3,17.6,4.6,9,2012
20/09/2012,Melbourne,11.6,22.4,0.4,9,2012
21/09/2012,Melbourne,13.3,18.2,0.2,9,2012
22/09/2012,Melbourne,11.6,21.3,NA,9,2012
23/09/2012,Melbourne,13.2,20,NA,9,2012
24/09/2012,Melbourne,7.9,15.2,1.4,9,2012
25/09/2012,Melbourne,6.3,18,0.4,9,2012
26/09/2012,Melbourne,7,21.5,0,9,2012
27/09/2012,Melbourne,15.2,26.6,0,9,2012
28/09/2012,Melbourne,13.5,16.7,0.6,9,2012
29/09/2012,Melbourne,6.3,13.5,8.4,9,2012
30/09/2012,Melbourne,7.2,15.8,1.4,9,2012
1/10/2012,Melbourne,10,18.2,NA,10,2012
2/10/2012,Melbourne,11.6,22.2,0.2,10,2012
3/10/2012,Melbourne,9.9,27.2,0,10,2012
4/10/2012,Melbourne,16.9,31.4,0,10,2012
5/10/2012,Melbourne,11.9,18,0,10,2012
6/10/2012,Melbourne,11.3,13.9,NA,10,2012
7/10/2012,Melbourne,6.8,15.7,NA,10,2012
8/10/2012,Melbourne,9.2,16.3,5,10,2012
9/10/2012,Melbourne,8.3,18.1,0,10,2012
10/10/2012,Melbourne,7.3,15.8,6.4,10,2012
11/10/2012,Melbourne,6.9,13.4,2.4,10,2012
12/10/2012,Melbourne,8.8,15.2,0.6,10,2012
13/10/2012,Melbourne,10.2,17.1,NA,10,2012
14/10/2012,Melbourne,8.3,22.5,NA,10,2012
15/10/2012,Melbourne,12.1,26.7,1.8,10,2012
16/10/2012,Melbourne,12,20.6,0,10,2012
17/10/2012,Melbourne,8.6,17.2,2,10,2012
18/10/2012,Melbourne,9,21.4,0,10,2012
19/10/2012,Melbourne,11.7,28.4,0.4,10,2012
20/10/2012,Melbourne,12.8,22.2,NA,10,2012
21/10/2012,Melbourne,11.2,19.2,NA,10,2012
22/10/2012,Melbourne,8.1,18.6,4.2,10,2012
23/10/2012,Melbourne,8.5,23.4,0,10,2012
24/10/2012,Melbourne,13,22.7,0,10,2012
25/10/2012,Melbourne,17.9,21.2,0,10,2012
26/10/2012,Melbourne,10.5,15.7,1.6,10,2012
27/10/2012,Melbourne,9.2,15.5,NA,10,2012
28/10/2012,Melbourne,10.9,18,NA,10,2012
29/10/2012,Melbourne,9.3,25.4,5.2,10,2012
30/10/2012,Melbourne,13.2,32,0,10,2012
31/10/2012,Melbourne,18.6,30.2,0,10,2012
1/11/2012,Melbourne,12.8,16,3.2,11,2012
2/11/2012,Melbourne,10.6,16.8,0.6,11,2012
3/11/2012,Melbourne,10.4,22,0,11,2012
4/11/2012,Melbourne,12.1,29.1,0,11,2012
5/11/2012,Melbourne,19.9,26.8,0,11,2012
6/11/2012,Melbourne,20.1,22.9,0,11,2012
7/11/2012,Melbourne,14.8,19.6,1.6,11,2012
8/11/2012,Melbourne,12.3,23,1.6,11,2012
9/11/2012,Melbourne,12.5,18.9,0.4,11,2012
10/11/2012,Melbourne,9.5,19.3,0,11,2012
11/11/2012,Melbourne,8.2,27.4,0,11,2012
12/11/2012,Melbourne,17.2,26.8,5.4,11,2012
13/11/2012,Melbourne,11.9,19.8,0,11,2012
14/11/2012,Melbourne,10.4,19.6,0,11,2012
15/11/2012,Melbourne,10.8,19.8,0,11,2012
16/11/2012,Melbourne,12.3,19.3,0.4,11,2012
17/11/2012,Melbourne,12.5,19,0,11,2012
18/11/2012,Melbourne,10.6,19.7,0,11,2012
19/11/2012,Melbourne,11.3,24,0.8,11,2012
20/11/2012,Melbourne,12.3,28.1,0,11,2012
21/11/2012,Melbourne,17,20.9,0,11,2012
22/11/2012,Melbourne,11.8,21.7,0,11,2012
23/11/2012,Melbourne,14.5,21.8,0,11,2012
24/11/2012,Melbourne,13.3,34.5,0,11,2012
25/11/2012,Melbourne,16.4,21.8,0,11,2012
26/11/2012,Melbourne,13.7,22.2,0,11,2012
27/11/2012,Melbourne,15.2,22.9,17.8,11,2012
28/11/2012,Melbourne,15.3,28.1,4.8,11,2012
29/11/2012,Melbourne,17.8,39.6,0,11,2012
30/11/2012,Melbourne,24.1,27.7,0.6,11,2012
1/01/2013,Melbourne,15.4,25.3,0,1,2013
2/01/2013,Melbourne,15.3,22.2,0,1,2013
3/01/2013,Melbourne,13.7,37.1,0,1,2013
4/01/2013,Melbourne,19.5,41.1,0,1,2013
5/01/2013,Melbourne,20,25.7,0,1,2013
6/01/2013,Melbourne,16.7,25.7,0,1,2013
7/01/2013,Melbourne,16.2,30.3,0,1,2013
8/01/2013,Melbourne,18.3,30.3,0,1,2013
9/01/2013,Melbourne,13.1,21,0.2,1,2013
10/01/2013,Melbourne,14.2,27.2,0.2,1,2013
11/01/2013,Melbourne,17.3,39.4,0,1,2013
12/01/2013,Melbourne,16.6,24.1,0,1,2013
13/01/2013,Melbourne,16.2,20.8,0,1,2013
14/01/2013,Melbourne,14.1,21.8,0,1,2013
15/01/2013,Melbourne,12.5,27.7,0,1,2013
16/01/2013,Melbourne,14.9,25.5,0,1,2013
17/01/2013,Melbourne,15.6,40.8,0,1,2013
18/01/2013,Melbourne,20.5,25.9,0,1,2013
19/01/2013,Melbourne,16.9,23,0,1,2013
20/01/2013,Melbourne,14.5,25,0,1,2013
21/01/2013,Melbourne,17.1,25.7,0,1,2013
22/01/2013,Melbourne,17.9,26.3,0,1,2013
23/01/2013,Melbourne,16.5,24.6,0,1,2013
24/01/2013,Melbourne,15,36.6,0,1,2013
25/01/2013,Melbourne,19.4,27.4,0,1,2013
26/01/2013,Melbourne,16.3,21.7,NA,1,2013
27/01/2013,Melbourne,15,24.1,NA,1,2013
28/01/2013,Melbourne,15.9,24.4,NA,1,2013
29/01/2013,Melbourne,14.5,21.7,7.2,1,2013
30/01/2013,Melbourne,12.2,29.1,0,1,2013
31/01/2013,Melbourne,16.2,24.7,0,1,2013
1/03/2013,Melbourne,14.4,25.1,0.4,3,2013
2/03/2013,Melbourne,14.9,26.9,0,3,2013
3/03/2013,Melbourne,13.9,29.1,0,3,2013
4/03/2013,Melbourne,17.3,32.7,0,3,2013
5/03/2013,Melbourne,18,33.6,0,3,2013
6/03/2013,Melbourne,18.8,33.8,0,3,2013
7/03/2013,Melbourne,22,35.5,0,3,2013
8/03/2013,Melbourne,21.1,33,0,3,2013
9/03/2013,Melbourne,21.9,35.8,0,3,2013
10/03/2013,Melbourne,23.3,35.4,0,3,2013
11/03/2013,Melbourne,20.6,37.1,0,3,2013
12/03/2013,Melbourne,22.3,36.2,0,3,2013
13/03/2013,Melbourne,26.5,27.2,0,3,2013
14/03/2013,Melbourne,16.1,24.2,0.2,3,2013
15/03/2013,Melbourne,17.8,23.9,0,3,2013
16/03/2013,Melbourne,17,23,NA,3,2013
17/03/2013,Melbourne,11.5,19.9,NA,3,2013
18/03/2013,Melbourne,12.5,21.9,17.4,3,2013
19/03/2013,Melbourne,11.4,24,1.6,3,2013
20/03/2013,Melbourne,13,28.8,0,3,2013
21/03/2013,Melbourne,16.2,23.8,0,3,2013
22/03/2013,Melbourne,14.7,20.5,0.4,3,2013
23/03/2013,Melbourne,14.8,24.2,0,3,2013
24/03/2013,Melbourne,16.5,25.7,0,3,2013
25/03/2013,Melbourne,13.7,23.8,0,3,2013
26/03/2013,Melbourne,16.2,31.4,0,3,2013
27/03/2013,Melbourne,19.2,35.6,0,3,2013
28/03/2013,Melbourne,15.6,22.3,17.4,3,2013
29/03/2013,Melbourne,10.9,18.5,NA,3,2013
30/03/2013,Melbourne,12,22.4,NA,3,2013
31/03/2013,Melbourne,13.9,19.2,4,3,2013
1/04/2013,Melbourne,9.5,20.1,NA,4,2013
2/04/2013,Melbourne,11.7,19.9,0.6,4,2013
3/04/2013,Melbourne,14,17.8,0.2,4,2013
4/04/2013,Melbourne,10.2,21,0,4,2013
5/04/2013,Melbourne,10,25.2,0,4,2013
6/04/2013,Melbourne,11.9,28.2,NA,4,2013
7/04/2013,Melbourne,14.1,27.4,NA,4,2013
8/04/2013,Melbourne,16.9,23.3,5.2,4,2013
9/04/2013,Melbourne,14.1,23.5,0,4,2013
10/04/2013,Melbourne,12.3,24.8,0,4,2013
11/04/2013,Melbourne,14.6,18.4,0.2,4,2013
12/04/2013,Melbourne,12,25.1,1.2,4,2013
13/04/2013,Melbourne,15.3,24.3,NA,4,2013
14/04/2013,Melbourne,16.4,22.5,NA,4,2013
15/04/2013,Melbourne,13.8,16,7.2,4,2013
16/04/2013,Melbourne,11.5,20.2,0.4,4,2013
17/04/2013,Melbourne,11.6,19.3,0,4,2013
18/04/2013,Melbourne,11.1,18.5,1,4,2013
19/04/2013,Melbourne,9.8,18.4,4.8,4,2013
20/04/2013,Melbourne,9.8,19,0,4,2013
21/04/2013,Melbourne,6.9,20.7,0,4,2013
22/04/2013,Melbourne,10.9,17.2,1.2,4,2013
23/04/2013,Melbourne,12,19.7,3.6,4,2013
24/04/2013,Melbourne,13.6,20.9,0,4,2013
25/04/2013,Melbourne,10.8,21.2,NA,4,2013
26/04/2013,Melbourne,13.9,23.6,2.4,4,2013
27/04/2013,Melbourne,14.7,24.5,0,4,2013
28/04/2013,Melbourne,16.6,19.5,0,4,2013
29/04/2013,Melbourne,10.6,18.4,0,4,2013
30/04/2013,Melbourne,7.9,19.3,0,4,2013
1/05/2013,Melbourne,9.3,16.5,0,5,2013
2/05/2013,Melbourne,7,18.3,1.8,5,2013
3/05/2013,Melbourne,9.3,19,0,5,2013
4/05/2013,Melbourne,11.3,17.1,NA,5,2013
5/05/2013,Melbourne,11.3,15.1,NA,5,2013
6/05/2013,Melbourne,5.7,19,2,5,2013
7/05/2013,Melbourne,7.2,20.2,0.8,5,2013
8/05/2013,Melbourne,10.5,23,0,5,2013
9/05/2013,Melbourne,13.5,25.5,0,5,2013
10/05/2013,Melbourne,12.7,25.1,0,5,2013
11/05/2013,Melbourne,13.5,24.9,NA,5,2013
12/05/2013,Melbourne,16.5,22.1,NA,5,2013
13/05/2013,Melbourne,14.3,17,0.4,5,2013
14/05/2013,Melbourne,7.8,13.6,2.4,5,2013
15/05/2013,Melbourne,9.3,16.1,2.2,5,2013
16/05/2013,Melbourne,10.3,16,8.6,5,2013
17/05/2013,Melbourne,9.8,16.4,3.8,5,2013
18/05/2013,Melbourne,10,15.3,NA,5,2013
19/05/2013,Melbourne,9.1,17.3,NA,5,2013
20/05/2013,Melbourne,10.7,13.9,0.4,5,2013
21/05/2013,Melbourne,7.4,17,5.2,5,2013
22/05/2013,Melbourne,6.3,15.4,0,5,2013
23/05/2013,Melbourne,5.6,17,0,5,2013
24/05/2013,Melbourne,4.9,16.7,0,5,2013
25/05/2013,Melbourne,7.9,19.1,NA,5,2013
26/05/2013,Melbourne,11.1,16.3,NA,5,2013
27/05/2013,Melbourne,11.7,15.7,0,5,2013
28/05/2013,Melbourne,5.2,18.3,0,5,2013
29/05/2013,Melbourne,7.2,18.9,0,5,2013
30/05/2013,Melbourne,12.1,15.7,1.2,5,2013
31/05/2013,Melbourne,14,18.6,9.2,5,2013
1/06/2013,Melbourne,13.7,16.3,NA,6,2013
2/06/2013,Melbourne,10.3,17.8,NA,6,2013
3/06/2013,Melbourne,10.3,15.8,57.8,6,2013
4/06/2013,Melbourne,11.8,15.3,0.6,6,2013
5/06/2013,Melbourne,12,14.2,0,6,2013
6/06/2013,Melbourne,12.5,17.3,0,6,2013
7/06/2013,Melbourne,10.9,15.9,17,6,2013
8/06/2013,Melbourne,4.9,16.1,NA,6,2013
9/06/2013,Melbourne,6.1,14.3,NA,6,2013
10/06/2013,Melbourne,6.8,16.4,NA,6,2013
11/06/2013,Melbourne,9.7,14.9,0.4,6,2013
12/06/2013,Melbourne,9.4,13.5,0.4,6,2013
13/06/2013,Melbourne,10.8,13,9.8,6,2013
14/06/2013,Melbourne,11,15.6,10.2,6,2013
15/06/2013,Melbourne,9.7,14.8,NA,6,2013
16/06/2013,Melbourne,9.3,14.9,NA,6,2013
17/06/2013,Melbourne,7.2,12.1,2,6,2013
18/06/2013,Melbourne,8.5,15.9,1.6,6,2013
19/06/2013,Melbourne,4.8,15,0,6,2013
20/06/2013,Melbourne,2.3,15.2,0,6,2013
21/06/2013,Melbourne,3.2,15.4,0,6,2013
22/06/2013,Melbourne,2.9,14.8,0,6,2013
23/06/2013,Melbourne,1.5,14.2,0,6,2013
24/06/2013,Melbourne,2.1,12.1,0,6,2013
25/06/2013,Melbourne,4,17.2,0,6,2013
26/06/2013,Melbourne,2.9,17.5,0,6,2013
27/06/2013,Melbourne,4.7,17.6,0,6,2013
28/06/2013,Melbourne,6.7,16.9,0,6,2013
29/06/2013,Melbourne,6.7,14.5,0,6,2013
30/06/2013,Melbourne,5.4,18.3,0,6,2013
1/07/2013,Melbourne,7.4,18.1,0,7,2013
2/07/2013,Melbourne,12.7,19.2,1.6,7,2013
3/07/2013,Melbourne,9.9,16,0,7,2013
4/07/2013,Melbourne,9.6,16.3,0,7,2013
5/07/2013,Melbourne,9,13.9,0.4,7,2013
6/07/2013,Melbourne,9.4,16.2,NA,7,2013
7/07/2013,Melbourne,6.3,13.6,NA,7,2013
8/07/2013,Melbourne,4.3,15.1,4.4,7,2013
9/07/2013,Melbourne,3.1,14.5,0,7,2013
10/07/2013,Melbourne,3.1,15.2,0,7,2013
11/07/2013,Melbourne,4.2,16,0,7,2013
12/07/2013,Melbourne,5.9,17.5,0,7,2013
13/07/2013,Melbourne,8,15.1,NA,7,2013
14/07/2013,Melbourne,10.8,16.1,NA,7,2013
15/07/2013,Melbourne,12.5,19.5,18,7,2013
16/07/2013,Melbourne,10.6,16.7,0,7,2013
17/07/2013,Melbourne,10.5,18.2,0,7,2013
18/07/2013,Melbourne,12.9,23.3,0,7,2013
19/07/2013,Melbourne,14.3,17,7,7,2013
20/07/2013,Melbourne,7.9,9.7,NA,7,2013
21/07/2013,Melbourne,5.7,11.1,NA,7,2013
22/07/2013,Melbourne,6.4,14.3,20,7,2013
23/07/2013,Melbourne,8,13.9,3.2,7,2013
24/07/2013,Melbourne,10.6,14.4,0,7,2013
25/07/2013,Melbourne,4.1,12.4,0,7,2013
26/07/2013,Melbourne,7.8,15.1,0.6,7,2013
27/07/2013,Melbourne,9.3,14.1,NA,7,2013
28/07/2013,Melbourne,10.5,18.2,NA,7,2013
29/07/2013,Melbourne,12.2,19.5,5,7,2013
30/07/2013,Melbourne,10.3,16.2,2.2,7,2013
31/07/2013,Melbourne,3.6,15.7,0,7,2013
1/08/2013,Melbourne,5.2,14.8,0,8,2013
2/08/2013,Melbourne,7.7,13.9,0,8,2013
3/08/2013,Melbourne,7.2,12.9,NA,8,2013
4/08/2013,Melbourne,8.3,14.1,NA,8,2013
5/08/2013,Melbourne,9.4,16.1,17,8,2013
6/08/2013,Melbourne,11,16.8,6.2,8,2013
7/08/2013,Melbourne,6.9,13.7,0.8,8,2013
8/08/2013,Melbourne,7,15.4,15.8,8,2013
9/08/2013,Melbourne,8.3,11.7,6.4,8,2013
10/08/2013,Melbourne,8.8,18.3,NA,8,2013
11/08/2013,Melbourne,8.4,16.5,NA,8,2013
12/08/2013,Melbourne,10.5,14.7,0,8,2013
13/08/2013,Melbourne,8.4,16.5,1.6,8,2013
14/08/2013,Melbourne,10.7,14.4,0,8,2013
15/08/2013,Melbourne,7.4,17.9,1.2,8,2013
16/08/2013,Melbourne,10.5,17.5,0,8,2013
17/08/2013,Melbourne,9.4,15.8,NA,8,2013
18/08/2013,Melbourne,10.9,17.7,NA,8,2013
19/08/2013,Melbourne,7.6,14,0.6,8,2013
20/08/2013,Melbourne,5.3,13.5,0.6,8,2013
21/08/2013,Melbourne,6.8,14.1,0.2,8,2013
22/08/2013,Melbourne,9.4,15.4,0,8,2013
23/08/2013,Melbourne,11.1,15.1,3.2,8,2013
24/08/2013,Melbourne,10.3,16.8,NA,8,2013
25/08/2013,Melbourne,11.5,17.4,NA,8,2013
26/08/2013,Melbourne,10.9,19.1,0.4,8,2013
27/08/2013,Melbourne,9.1,20.6,0,8,2013
28/08/2013,Melbourne,11.3,22.5,0,8,2013
29/08/2013,Melbourne,13.9,23.1,0,8,2013
30/08/2013,Melbourne,14.6,19.3,3.6,8,2013
31/08/2013,Melbourne,10.6,22.5,1,8,2013
1/09/2013,Melbourne,14.5,23.8,0.2,9,2013
2/09/2013,Melbourne,14.8,21.2,0,9,2013
3/09/2013,Melbourne,10.6,24.6,0,9,2013
4/09/2013,Melbourne,14.2,23.9,0,9,2013
5/09/2013,Melbourne,19.7,19.8,0,9,2013
6/09/2013,Melbourne,11.8,15.3,3.2,9,2013
7/09/2013,Melbourne,8.8,20.1,NA,9,2013
8/09/2013,Melbourne,8.8,18.3,NA,9,2013
9/09/2013,Melbourne,11.5,22.9,0.2,9,2013
10/09/2013,Melbourne,11.9,17.2,0,9,2013
11/09/2013,Melbourne,11.2,17.9,0.2,9,2013
12/09/2013,Melbourne,8.5,16,2.4,9,2013
13/09/2013,Melbourne,3.9,16,2,9,2013
14/09/2013,Melbourne,7.8,19.2,NA,9,2013
15/09/2013,Melbourne,10.4,21.8,NA,9,2013
16/09/2013,Melbourne,13,16.7,3.2,9,2013
17/09/2013,Melbourne,12,19.6,23.8,9,2013
18/09/2013,Melbourne,13.1,20.1,0,9,2013
19/09/2013,Melbourne,10.2,17.3,10.4,9,2013
20/09/2013,Melbourne,10.3,18.4,1.8,9,2013
21/09/2013,Melbourne,6.4,19.3,NA,9,2013
22/09/2013,Melbourne,11.2,21.2,NA,9,2013
23/09/2013,Melbourne,9.9,24,2.4,9,2013
24/09/2013,Melbourne,14.9,24.6,0,9,2013
25/09/2013,Melbourne,16.5,24.8,NA,9,2013
26/09/2013,Melbourne,11.6,16.2,33.6,9,2013
27/09/2013,Melbourne,7.2,20.2,1.4,9,2013
28/09/2013,Melbourne,8.8,16.4,NA,9,2013
29/09/2013,Melbourne,7.6,21.4,NA,9,2013
30/09/2013,Melbourne,14.3,23.7,2.4,9,2013
1/10/2013,Melbourne,11.6,17.7,2,10,2013
2/10/2013,Melbourne,9.8,17.1,0.2,10,2013
3/10/2013,Melbourne,8.2,16.5,1.4,10,2013
4/10/2013,Melbourne,5.8,21.5,0.4,10,2013
5/10/2013,Melbourne,12.8,25.5,NA,10,2013
6/10/2013,Melbourne,13.5,17.9,NA,10,2013
7/10/2013,Melbourne,9.3,17.9,3,10,2013
8/10/2013,Melbourne,11,21.8,1,10,2013
9/10/2013,Melbourne,13.6,26.7,0,10,2013
10/10/2013,Melbourne,16.4,16.6,0,10,2013
11/10/2013,Melbourne,10,21.3,4.2,10,2013
12/10/2013,Melbourne,11.3,25.5,NA,10,2013
13/10/2013,Melbourne,12.3,17.4,NA,10,2013
14/10/2013,Melbourne,7.6,15,5.4,10,2013
15/10/2013,Melbourne,9.4,19.5,2.6,10,2013
16/10/2013,Melbourne,12.9,27.4,0,10,2013
17/10/2013,Melbourne,10.8,16,1.8,10,2013
18/10/2013,Melbourne,6.6,22.1,0.8,10,2013
19/10/2013,Melbourne,12.2,26.5,0,10,2013
20/10/2013,Melbourne,17.3,31.6,0,10,2013
21/10/2013,Melbourne,14.8,17.6,0,10,2013
22/10/2013,Melbourne,12.3,17.2,0.4,10,2013
23/10/2013,Melbourne,12.9,16.1,16,10,2013
24/10/2013,Melbourne,7.2,16,6.4,10,2013
25/10/2013,Melbourne,7.5,16.3,0.6,10,2013
26/10/2013,Melbourne,10.2,17.2,NA,10,2013
27/10/2013,Melbourne,9.9,18.2,NA,10,2013
28/10/2013,Melbourne,11.3,18.2,1.8,10,2013
29/10/2013,Melbourne,11.7,18.4,3.4,10,2013
30/10/2013,Melbourne,12.2,19.9,0,10,2013
31/10/2013,Melbourne,12.3,18.4,0,10,2013
1/11/2013,Melbourne,9.5,22.7,0,11,2013
2/11/2013,Melbourne,12.8,26.1,NA,11,2013
3/11/2013,Melbourne,13.3,17.7,NA,11,2013
4/11/2013,Melbourne,10.3,17.8,1.4,11,2013
5/11/2013,Melbourne,9.1,26,0,11,2013
6/11/2013,Melbourne,12.2,30.7,0,11,2013
7/11/2013,Melbourne,20.2,25.8,0,11,2013
8/11/2013,Melbourne,14.4,18.6,0,11,2013
9/11/2013,Melbourne,10.3,17.5,NA,11,2013
10/11/2013,Melbourne,9.7,18.1,NA,11,2013
11/11/2013,Melbourne,9.8,19.4,8,11,2013
12/11/2013,Melbourne,12.4,15.9,1,11,2013
13/11/2013,Melbourne,10,14.7,20,11,2013
14/11/2013,Melbourne,10.7,17.5,7.8,11,2013
15/11/2013,Melbourne,11.6,19,0.2,11,2013
16/11/2013,Melbourne,10.7,19,NA,11,2013
17/11/2013,Melbourne,9.6,20.6,NA,11,2013
18/11/2013,Melbourne,11.5,27.7,0,11,2013
19/11/2013,Melbourne,14.7,31.6,0,11,2013
20/11/2013,Melbourne,14.4,18.9,NA,11,2013
21/11/2013,Melbourne,11.9,24.1,0.2,11,2013
22/11/2013,Melbourne,13.3,23,0,11,2013
23/11/2013,Melbourne,13.1,20.2,NA,11,2013
24/11/2013,Melbourne,11.7,19.6,NA,11,2013
25/11/2013,Melbourne,13.2,22.9,12,11,2013
26/11/2013,Melbourne,10.3,29.1,0,11,2013
27/11/2013,Melbourne,15.7,33.1,0,11,2013
28/11/2013,Melbourne,21.8,24.2,0,11,2013
29/11/2013,Melbourne,12,19.3,8.4,11,2013
30/11/2013,Melbourne,12.3,19.8,0.2,11,2013
1/12/2013,Melbourne,10.1,31,0,12,2013
2/12/2013,Melbourne,16.6,36,0,12,2013
3/12/2013,Melbourne,16.9,24.9,0,12,2013
4/12/2013,Melbourne,17.2,21,9,12,2013
5/12/2013,Melbourne,10.7,16.8,7.6,12,2013
6/12/2013,Melbourne,7.9,19.1,NA,12,2013
7/12/2013,Melbourne,11,27.1,NA,12,2013
8/12/2013,Melbourne,16.3,27.8,NA,12,2013
9/12/2013,Melbourne,16.3,18.4,3.6,12,2013
10/12/2013,Melbourne,12.5,21,NA,12,2013
11/12/2013,Melbourne,13.7,21.1,13.4,12,2013
12/12/2013,Melbourne,11,24,2.4,12,2013
13/12/2013,Melbourne,14.4,22.7,0,12,2013
14/12/2013,Melbourne,14.4,20,0,12,2013
15/12/2013,Melbourne,14,21.7,0,12,2013
16/12/2013,Melbourne,14.8,21.4,0,12,2013
17/12/2013,Melbourne,14.2,22.1,0,12,2013
18/12/2013,Melbourne,13.9,26.9,0,12,2013
19/12/2013,Melbourne,15.7,39.9,0,12,2013
20/12/2013,Melbourne,21.3,24.2,0,12,2013
21/12/2013,Melbourne,15.1,21.4,0,12,2013
22/12/2013,Melbourne,16.6,28.4,0,12,2013
23/12/2013,Melbourne,14.6,18.2,2.6,12,2013
24/12/2013,Melbourne,13.5,23.3,2.4,12,2013
25/12/2013,Melbourne,12.3,31.8,0,12,2013
26/12/2013,Melbourne,17.7,27.6,0,12,2013
27/12/2013,Melbourne,16.4,22.4,0,12,2013
28/12/2013,Melbourne,14.8,36.5,0,12,2013
29/12/2013,Melbourne,14.4,20.9,0,12,2013
30/12/2013,Melbourne,11.6,22.6,0,12,2013
31/12/2013,Melbourne,12,25.4,0,12,2013
1/01/2014,Melbourne,16.2,26.3,0,1,2014
2/01/2014,Melbourne,15.2,23.6,4.8,1,2014
3/01/2014,Melbourne,13.9,22.3,0,1,2014
4/01/2014,Melbourne,13.4,20.7,NA,1,2014
5/01/2014,Melbourne,10.9,26.7,NA,1,2014
6/01/2014,Melbourne,12.7,20.2,1.4,1,2014
7/01/2014,Melbourne,14,20.8,0,1,2014
8/01/2014,Melbourne,11.7,27.5,0,1,2014
9/01/2014,Melbourne,14.3,33.3,0,1,2014
10/01/2014,Melbourne,18.3,34.7,0,1,2014
11/01/2014,Melbourne,17.8,22.7,0,1,2014
12/01/2014,Melbourne,16.5,22.8,0,1,2014
13/01/2014,Melbourne,15.2,31.1,0,1,2014
14/01/2014,Melbourne,18.3,42.8,0,1,2014
15/01/2014,Melbourne,28.6,41.7,0,1,2014
16/01/2014,Melbourne,27,43.9,0,1,2014
17/01/2014,Melbourne,25.6,43.9,1.2,1,2014
18/01/2014,Melbourne,21.5,24,NA,1,2014
19/01/2014,Melbourne,16.2,22.8,NA,1,2014
20/01/2014,Melbourne,17,24.8,0.4,1,2014
21/01/2014,Melbourne,16.8,23.7,0,1,2014
22/01/2014,Melbourne,16.2,24.3,0,1,2014
23/01/2014,Melbourne,13.6,30.4,0,1,2014
24/01/2014,Melbourne,16.9,23,1.2,1,2014
25/01/2014,Melbourne,15.5,21,NA,1,2014
26/01/2014,Melbourne,13,27.2,NA,1,2014
27/01/2014,Melbourne,16.9,35.3,NA,1,2014
28/01/2014,Melbourne,24.5,42,NA,1,2014
29/01/2014,Melbourne,18.4,25.1,4.6,1,2014
30/01/2014,Melbourne,16,30,0,1,2014
31/01/2014,Melbourne,18.6,27,0,1,2014
1/02/2014,Melbourne,18.6,30.2,0,2,2014
2/02/2014,Melbourne,18.3,39,0,2,2014
3/02/2014,Melbourne,22.7,34,0,2,2014
4/02/2014,Melbourne,14.8,26.2,0.6,2,2014
5/02/2014,Melbourne,13.9,31.1,0,2,2014
6/02/2014,Melbourne,17.4,35.6,0,2,2014
7/02/2014,Melbourne,22.9,36.6,0,2,2014
8/02/2014,Melbourne,18.6,41,0,2,2014
9/02/2014,Melbourne,22.2,40.4,0,2,2014
10/02/2014,Melbourne,15.9,24.9,0,2,2014
11/02/2014,Melbourne,14.6,27,0,2,2014
12/02/2014,Melbourne,17.1,27.2,0,2,2014
13/02/2014,Melbourne,18.9,26.9,0,2,2014
14/02/2014,Melbourne,19.4,27,0,2,2014
15/02/2014,Melbourne,21,28.9,NA,2,2014
16/02/2014,Melbourne,17.1,24.1,NA,2,2014
17/02/2014,Melbourne,16.2,25.9,14.8,2,2014
18/02/2014,Melbourne,14.5,30.4,0,2,2014
19/02/2014,Melbourne,17.5,25.4,0,2,2014
